UID,m199005,m199006,m199007,m199008,m199009,m199010,m199105,m199106,m199107,m199108,m199109,m199110,m199205,m199206,m199207,m199208,m199209,m199210,m199305,m199306,m199307,m199308,m199309,m199310,m199405,m199406,m199407,m199408,m199409,m199410,m199505,m199506,m199507,m199508,m199509,m199510,m199605,m199606,m199607,m199608,m199609,m199610,m199705,m199706,m199707,m199708,m199709,m199710,m199805,m199806,m199807,m199808,m199809,m199810,m199905,m199906,m199907,m199908,m199909,m199910,m200005,m200006,m200007,m200008,m200009,m200010,m200105,m200106,m200107,m200108,m200109,m200110,m200205,m200206,m200207,m200208,m200209,m200210,m200305,m200306,m200307,m200308,m200309,m200310,m200405,m200406,m200407,m200408,m200409,m200410,m200505,m200506,m200507,m200508,m200509,m200510,m200605,m200606,m200607,m200608,m200609,m200610,m200705,m200706,m200707,m200708,m200709,m200710,m200805,m200806,m200807,m200808,m200809,m200810,m200905,m200906,m200907,m200908,m200909,m200910,m201005,m201006,m201007,m201008,m201009,m201010,m201105,m201106,m201107,m201108,m201109,m201110,m201205,m201206,m201207,m201208,m201209,m201210,m201305,m201306,m201307,m201308,m201309,m201310,m201405,m201406,m201407,m201408,m201409,m201410,m201505,m201506,m201507,m201508,m201509,m201510,m201605,m201606,m201607,m201608,m201609,m201610,m201705,m201706,m201707,m201708,m201709,m201710
1009100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1262.515,NA,NA,NA,NA,NA,NA,NA,NA,1262.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1262.765,1262.78,1262.328,1262.3375,1262.34,1262.526,1262.705,1262.438,1262.878333,1262.555,1262.478,1262.685,1262.876,1262.812,1262.8,1262.7275,1262.712,1262.78,1262.54,1262.496667,1262.425,1262.29,1262.4525,1262.46,1262.465,1262.6825,1262.41,1262.326,1262.46,1262.546,1262.6105,1262.45,1262.327,1262.2575,1262.2625,1262.2775,1262.5125,1262.4475,1262.214,1261.99,1261.975,1262.41,1262.682,1262.551,1262.43375,1262.291,1262.223,1262.428333,1262.5125,1262.409,1262.31875,1262.371,1262.27625,1262.4325,1262.515,1262.58,1262.61,1262.59,1262.541667,1262.717,1262.74,1262.58625,1262.5325,1262.54,1262.36,1262.39,1262.685,1263.330357,1262.86,1262.513,1262.38,1262.39,1262.852857,1262.705,1262.524,1262.2975,1262.422,1262.61,1262.798,1262.816,1262.556667,1262.726667,1262.69,1262.515,1262.695,1262.527,1262.69,1262.51,1262.431667,1262.52,1262.536,1262.6275,1263.457143,1262.661667,1262.66,1262.594,1262.654,1262.56,1262.538,1262.563333,1262.555,1262.67
1009300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1296.746,1296.965,1296.902,1296.823333,NA,1297.106667,1297.04,1297.18,1296.98,1296.636667,1296.59,1297.0525,1296.92,1297.045,1296.823333,1296.7225,NA,1296.533333,1296.538,1296.605,1296.3075,1296.035,1295.92,NA,1296.45,1296.556667,1296.62,1296.565,1296.57,1296.515,1296.44,1296.46,1296.28,1296.14,1295.89,1297.28,1297.395,1297.236667,1296.975,1296.716667,1296.605,1296.873333,1296.776667,1297.135,1297.213333,1297.123333,1297.12,1297.013333,1297.01,1297.22,1296.99,1296.636667,1296.47,1296.423333,1296.495,1296.47,1296.203333,1296.32,1296.245,1296.748,1297.24,1297.21,1296.87,NA,1297.015,1297.175,1297.04,1296.633333,1296.26,1295.88,1295.79,1295.98,1295.898,1295.526667,1295.235,NA,NA,1296.06,1296.238,1296.185,1295.7825,1295.406667,1295.5,1296.46,1296.356667,1296.133333,1296.03,1295.84,1295.7,1295.91,1295.89,1295.8025,1295.923333,1295.96,1295.85,1296.896667,1297.013333,1297.11,1297.2,1296.95,1296.673333,1296.588,1296.985,1297.6225,1297.4375,1297.115,1296.813333,1297.2125,1297.606667,1297.53,1297.1275,1297.015,1297.115,1297.672,1297.79,1297.655,1297.565714,1297.726667,1297.506667,1297.5,1297.48,1297.38,1297.36,1297.4,1297.16,1297.64,1297.603333,1297.959167,1297.75,1297.62,1297.315714,1297.15,1296.99,1296.82,1296.8,1296.723333,1296.836667
1009600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1219.65,NA,1219.186667,1218.852,1219.125,1218.94,1218.862,1218.88,1219.558,1219.175,1219.26,1219.474,1219.4475,1219.25,1218.92,1218.6,1218.875,1218.915,1218.78,1218.69,1219.14,1218.59,1219.04,1219.18,1218.826667,1218.46,1218.69,1218.67,1218.96,1218.66,1218.36,1218.32,1219.486667,1219,1218.91,1219.31,1219.573333,1219.52,1218.73,1218.6,1218.58,1218.716667,1218.61,1218.41,1220.465,1220.09,1219.593333,1219.17,1218.89,1218.64,1219.036667,1218.58,1219.24,1219.725,1219.6,NA,1218.943333,1219.2,1220.42,1219.95,1219.51,1219.33,1218.5,1219.02,1219.03,1219.03,1219.48,1219.46,1219.16,1220.02,1220.126667,1219.85,1219.683333,1220.2,1219.025,1218.38,1217.99,1217.763333,1217.69,1217.55,1218.76,1218.71,1218.43,1218.146667,1218.01,1218.04,1220.05,1219.686,1219.67,1219.53,1219.28,1219.296667,1219.4,1219.31,1219.34,1219.953333,1219.526,1219.62,1219.7,1219.644,1219.665,1219.955,1220.26,1220.06,1220.29,1220.09,1220.186,1220.25,1219.815,1219.63,NA,1222,1221.348,1220.53,1220.06,1219.27,1220.255,1220.21,1220.085,1219.78,1219.795,NA,1220.443333,1220.476667,1220.59,1220.26,NA,NA,NA,NA,NA,NA,NA,NA,1219.51,1219.46,1220.01,1221.11,NA,NA,NA,NA,NA,NA,NA,NA
1009900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1214.3,NA,NA,NA,1214.09,1213.715,1213.705,1213.568,1213.5,NA,1214.07,1213.686,1213.56,1213.566,1213.443333,NA,NA,1213.616667,1213.846,1213.69,1213.554,NA,1213.78,1213.65,1214.1625,1213.74,1213.53,NA,1213.44,1213.5625,1213.73,1213.368333,1213.1875,1213.12,1214.11,1213.8275,1213.582,1213.908,1213.745,1213.64,1213.748,1213.62,1213.46,1213.45,1213.51,NA,1214.77,1214.2,1213.858,1213.544,1213.313333,NA,1213.705,1213.653333,1213.886,1214.0075,1213.81,NA,1213.6425,1213.553333,1213.915,1213.518,1213.286667,NA,1213.53,NA,NA,NA,NA,NA,1213.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1214.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1214.57,NA,1213.96,1213.9625,1214.175,1214.032,1214.052,1214.045,1213.848,1213.695,1213.82,1213.7,1214.15,1214.035,1214.786667,1214.255,1213.985,1213.98,1214.53,1214.144,1213.966667,1213.965,1214.07,1214.415
1010100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1244.926667,1245.14,1245.215,1244.97,1244.86,1244.7525,1245.03,1244.945,1244.89,1244.698,1244.6,NA,1245.08,1244.85,1244.83,1244.72,1244.72,1244.99,1244.98,1244.835,1244.864,1244.863333,1244.632,1244.646667,1244.84,1244.67,1245.07,1244.9,1244.79,NA,1244.5,1244.422,1244.415,1244.134,1243.95,NA,1244.99,1244.76,1244.665,1244.874,1244.87,NA,1244.812,1244.745,1244.68,1244.552,1244.54,NA,1245.125,1245.168,1245.028,1244.745,1244.62,NA,1244.925,1244.675,1245.08,1244.995,1244.94,1244.92,1244.88,1244.802,1244.83,1244.65,1244.37,NA,1244.538,1244.662,1244.565,1244.496667,NA,NA,1244.87,NA,NA,NA,NA,NA,1245.04,NA,1244.195,1244,1243.785,NA,1244.386667,1244.2875,1243.836667,1243.555,1243.514,1244.048,1243.6775,1243.868333,1243.65,1243.34,1243.245,1243.42,1244.72,1244.484,1244.438,1244.575,1244.1325,1244.19,1244.5525,1244.4075,1244.33,1244.332,1244.395,1244.3,1244.953333,1244.823333,1244.8125,1244.805,1244.495,1244.39,1244.775,1245.025,1245.08,1244.85,1244.2875,1244.275,1244.886667,1244.925,1244.74,1244.3875,1244.456,1244.6075,1244.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1010200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1216.9,NA,NA,NA,NA,NA,NA,NA,NA,1216.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1217.0775,1216.944,1217.228,1216.9425,1216.716,1216.58,1216.8,1216.8,1216.8575,1216.526,1216.256,NA,1217.186667,1216.988,1216.8375,1216.912,1216.7825,1216.656667,1217.04,1216.9,1216.72,1216.6325,1216.525,1216.16,1217.482222,1217.456667,1217.011667,1216.735,1216.546667,1216.4,1217.078,1216.95,1217.172,1217.114,1216.973333,NA,1217.01,1216.978,1217.08,1216.753333,1216.532,1216.29,1216.6875,1216.84,1216.75,1216.6325,1216.696,1216.78,1217.194,1217.395714,1216.98,1216.746,1216.69,1216.75,1217.256,1216.8875,1216.46,1216.2,1215.77,NA,1216.45,1216.385,1215.95,1215.73,1215.553333,1215.88,1217.04,1217.23,1217.2,1216.773333,1216.46,NA,1217.39,1217.163333,1217.153333,1217.095,1216.755,1216.703333,1216.953333,1216.91,1216.775,1216.725,1216.716667,1216.52,1217.3225,1217.2675,1217.16,1217.025,1216.625,NA,1217.13,1217.776667,1217.73625,1217.176667,NA,1216.58,1217.32,1217.1,1217,1216.553333,1216.46,1216.48,1217.456,1217.545,1216.97,1216.95,1216.995,NA,1217,NA,1216.85,1216.68,1216.61,1216.46,1217.18,1217.1,1217.806667,1217.33,1216.96,1216.87,1217.496667,1217.52,1217.22,1217.14,1217.176667,1217.61
1010500,NA,NA,NA,NA,NA,NA,1216.553333,1216.736,1216.6825,1216.238,1216.345,NA,1216.43,1216.275,1216.385,1216.228,1216.2825,NA,1216.443333,1216.68,1217.015,1216.51,1216.29,NA,1216.666667,1216.54,1216.486,1216.19,1216.08,NA,1216.545,1216.43,1216.368,1216.3275,1216.235,NA,1216.534,1216.3175,1216.37,1216.2525,1215.973333,NA,1216.5,1216.165,1216.81,1216.39,1216.046667,NA,NA,1216.02,NA,1215.845,NA,NA,NA,1216.48,1216.28,1216.515,1216.46,1216.43,1216.53,1216.345,1216.11,1215.96,1216,1215.773333,1216.776667,1216.975,1216.39,1216.1,1215.86,1215.8,1216.135,1215.99,1216.413333,1216.446667,1216.233333,NA,1216.11,1216.12,1216.396667,1215.85,1215.59,1215.546667,1215.94,1216.17,1215.88,1215.786667,1216.1,1216.105,1216.193333,1216.69,1216.253333,1215.906667,1215.67,1216.09,1216.313333,1215.8825,1215.523333,1215.11,1214.89,1214.89,1215.643333,1215.47,1215.13,1214.85,1214.71,1215.553333,1216.01,1215.96,1215.826667,1215.39,1215.12,1215.42,1215.9175,1215.67,1215.522,1215.583333,1215.43,1215.385,1215.975,1215.74,1215.646667,1215.67,1215.82,1215.58,1216.4,1216.42,1216.213333,1216.026667,1215.68,1215.58,1216.78,1216.935,1216.71,1216.09,NA,1215.39,1216.02,1216.32,1216.013333,1215.546667,1215.553333,1215.77,1216.2,1216.565,1216.176667,1215.77,1215.95,1215.71,1216.22,1216.02,1215.725,1215.43,1215.59,1215.46,1216.29,1216.21,1216.623333,1216.19,1215.923333,1215.83,1216.58,1216.265,1216.035,1215.803333,1215.87,1216.58
1012300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1228.55,1228.09,1228.06,1227.638,1227.525,1227.7,1228.4,1228.105,1228.44,1228.01,NA,1228.84,1228.155,1227.835,1228.078,1227.99,1227.675,1227.37,1227.956111,1227.605,1228.165882,1228.1665,1228.055,NA,1227.41,1228.06,1229.07,1228.525,1228.17,1227.89,1229.216667,1229.23,1228.765,1229.018,1228.625,1228.61,1227.73,1227.635,1227.87,1227.88,1227.56,1227.21,1228.902,1229.355,1228.816667,1228.545,1227.98,NA,1228.05,1227.63,1228.71,1229.97,NA,NA,1228.03,1228.166,1229.4,1228.5,NA,NA,1227.4925,1227.72,1227.7075,1227.585,1227.913333,1227.92,1228.065,1229.424,1229.89,1228.745,1228.08,NA,1228.11,1227.64,1227.488,1227.16,1227.12,NA,1227.57,1227.71,1227.343333,1226.875,NA,NA,1228.535,1228.28,NA,1227.68,NA,NA,1228.2,1227.833333,1228.1,1228.05,1227.8,1228.4,1228.083333,1227.926667,1227.845,1227.928,1228.23,NA,1228.645,1228.85,1228.47,1229.118,1228.16,NA,1228.242,1228.79,1229.49,1228.466,1227.6075,NA,1228.486667,1228.49,1228.26,1227.62,1227.5,NA,1228.9075,1228.975,1229.06,1228.903333,1229.155,NA,1228.248,1228.206667,1228,1228.323333,1227.98,NA,1228.125,1227.96,1229.45,1229.47,1228.596667,NA,1228.335,1228.05,1228.05,1228.085,1228.49,NA
1012500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1263.016667,1262.878333,1262.933333,1262.813333,1262.79,NA,1262.97,1263.295,1263.8275,1263.898,1263.7275,1263.505,1264.148,1264.1825,1264.145,1263.886,1263.7425,1263.686667,1264.056,1263.9325,1263.985,1263.962,1263.9375,1264.106667,1264.51,1264.455,1264.564,1264.4175,1264.12,1263.93,1264.6225,1264.462,1264.585,1264.4775,1264.404,NA,1264.2975,1264.364,1264.475,1264.186,1263.9425,NA,1264.486667,1264.415,1264.43,1264.39,1264.34,NA,1264.172,1264.126667,1264.08,1263.85,1263.57,1263.4,1264.645,1264.9375,1264.745,1264.56,1264.295,1264.155,1264.3625,1264.25,1264.744,1264.675,1264.525,NA,1264.398,1264.398,1264.6275,1264.42,1264.048,NA,1263.75,1263.7625,1263.67,1263.455,1263.422,NA,1263.606667,1264.0575,1264.0375,1263.762,1263.6425,1263.88,1264.016,1263.885,1263.588,1263.32,1263.09,1262.98,1263.126,1263.115,1262.78,1262.415,1262.23,1262.24,1262.87,1262.976667,1263.035,1262.83,1262.594,1262.61,1263.4025,1263.24,1263.12,1263.1,1262.84,NA,1262.878,1262.88,1262.7875,1262.738,1262.7125,NA,1263.275714,1263.555,1263.61,1263.672,1263.345,NA,1263.28,1263.805,1264.45,1264.37,1264.065,NA,1264.296,1264.55,1264.481429,1264.091111,1263.98625,1264.08,1264.932222,1264.989,1264.714,1264.517143,1264.61875,1264.348571,1264.18,1264.268,1264.165455,1264.034,1263.913333,1263.8,1264.29875,1264.248333,1264.691667,1264.629444,1264.4665,1264.3225,1264.4825,1264.495,1264.294,1264.213333,1264.216667,1264.425
1013600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1221.965556,1221.917143,1222.466667,1221.844,1221.966667,1221.85,1221.43,NA,NA,NA,1221.78,NA,1221.18,1220.755556,1221.297143,1221.528,1221.528,1221.373333,1221.542,1221.424,1222.048,1222.481429,1222.474286,1222.54,1222.06,1221.52,1222.546667,1222.545,1222.364,1222.425,1221.61,1220.86,1222.29,1221.96,1221.7,1221.946667,1220.98,1221.612,1221.925,1221.636667,1221.363333,1221.55,1221.78,1221.406667,1221.6,1221.746667,1222.31,1222.17,1221.26,1220.87,1220.96,1221.32,1221.44,1221.38,1222.06,1221.555,1221.21,1220.985,1220.96,NA,1221.61,1220.86,1222.274,1221.985,1221.54,1221.46,1221.073333,1221.06,1221.375,1221.1775,1221.095,1221.71,1220.98,NA,NA,1221.24,NA,NA,1221.24,NA,NA,NA,NA,NA,NA,NA,1220.46,1220.42,NA,1220.22,1221.2,1221.04,1220.7,1220.46,1220.88,1222.32,1221.855,1221.614,1221.46,NA,1221.26,1221.26,1221.464,NA,1220.76,NA,NA,1220.56,1221.466667,1221.6,1222.015,1222.013333,1222.16,1222.366667,1222.55,1222.32,1222.41,1222.213333,1221.9,1221.82,1222.03,1223.206667,1223.26,1222.43,1221.55,1221.28,1222.05,1222.03,1222.38,1221.86,1221.7,1221.6,1222.725,1222.54,1222.34,1222.19,NA,1222.2,1222.53,1222.66,1222.26,1222.14,1222.14,1222.53,1222.1,1221.73,1223.176875,1222.8,1222.64,1222.62,1223.24,1222.81,1222.58,1222.65,1222.93,1223.16
1013700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1228.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1228.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1228.51,NA,NA,NA,NA,NA,NA,1227.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1228.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1228.14,NA,NA,NA,NA,1228.07,1227.76,1227.913333,NA,1229.0475,1228.97,1228.8,1228.5,1228.196667,NA,1228.905,1228.6675,1228.46,1228.38,1228.175,1228.0825,1228.73,1228.675,1228.6425,1228.705,1228.715,NA,1228.846667,1228.93,1228.722,1228.56,1228.245,NA,1228.4275,1228.9,1228.7775,1228.068,1227.6375,1227.485,1228.49,1228.786667,1228.69,1228.383333,1228.313333,1228.333333,1229.2,1229.135,1228.77,1228.615,1228.5475,1228.43,1228.6975,1228.4975,1228.2625,1228.024,1228.175,1228.18,1228.5425,1228.49,1228.638,1228.4725,1228.4,1228.37,1228.75,1228.514,1228.233333,1228.175,1228.2525,1228.41
1014200,1271.13,NA,1269.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1269.62,1269.5,1271.84,1269.54,1270.061111,1269.501667,1269.57,1270.105,1270.59,1269.17,NA,1269.68,1269.74,1270.6,1271.34,1269.32,NA,1269.34,1269.55,NA,1270.09,NA,NA,NA,1269.24,NA,NA,1271.54,NA,NA,NA,NA,1272.15,NA,1270.56,NA,NA,NA,1270.56,1270.071667,1269.24,1270.04,1269.613333,NA,1270.72,NA,NA,1269.24,NA,NA,1269.84,1270.74,1269.34,NA,1269.24,NA,NA,NA,NA,1269.14,NA,NA,NA,NA,NA,NA,NA,1270.04,NA,1270.6,NA,NA,NA,NA,1270.2,NA,1269.06,NA,NA,1269.58,1270.06,NA,1269.14,NA,NA,NA,1270.76,1270.2,1269.453333,1269.155,1269.21,1269.3825,1269.72,1269.426667,1269.393333,1269.21,1269.03,1269.12,1269.6275,1269.793333,1270.166667,1269.95,1270.09,1270.5,1270.465,1270.336667,1269.656,1269.13,1268.92,1269.18,1270.916667,1272.252,1271.08,1269.18,1269.15,NA,1270.25,1270.198333,1269.52,1269.07,1268.98,NA,1270.77,1271.4,1269.82,1269.4,1269.62,1269.6,1270.443333,1269.71,1269.166667,1268.95,1269.093333,NA,1269.72,1269.9,1270.908571,NA,NA,NA,1270.99,NA,NA,1269.75,NA,NA
1014600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1228.25,NA,NA,NA,NA,NA,NA,1228,1227.67,1227.662,1227.28,1227.1575,1227.22,1227.72,NA,NA,1227.78,NA,NA,1227.76,NA,NA,NA,NA,NA,1227.57,1227.165,1227.515,1227.5775,1227.37,NA,1227,1226.96,NA,NA,NA,NA,1228.575,NA,NA,NA,1227.92,NA,1227.385,NA,NA,NA,NA,NA,1228.47,NA,NA,NA,NA,NA,1227.67,1227.22,1227.32,NA,NA,NA,1227.95,NA,NA,NA,NA,NA,1227.12,1227.02,NA,NA,1227.32,NA,NA,1228.56,NA,NA,NA,NA,1227.875,NA,1226.92,NA,1226.8,NA,1227.275,NA,1226.92,1226.66,1226.7,NA,1228.38,NA,1227.66,1227.52,NA,NA,NA,NA,NA,1228.62,1227.22,NA,1227.72,NA,NA,NA,NA,NA,1228.1,NA,NA,NA,NA,NA,1227.48,1229.82,NA,1228.24,NA,NA,1228.08,NA,NA,NA,NA,NA,1228.28,NA,1228.03,NA,NA,NA,1227.58,1227.702,1227.413333,1227.64,1227.32,1227.16,1227.58,1227.308333,1228.971111,1228.695,1227.963333,1227.535,1227.7925,1227.315,1227.32,1227.806,1227.565,1228.275
1015900,1255.411667,1255.572,1255.368333,1255.1475,1254.954,1254.87,1255.724286,1255.704,1255.685,1255.4,1255.166,1254.945,1255.5,1255.175,1255.12,1254.922,1254.796667,1254.56,1255.538333,1256.136667,1256.38625,1256.145,1255.86,NA,NA,NA,1255.628333,1255.208333,1255.04,1254.82,1255.67,1255.52,NA,1255.39,NA,NA,1255.92,NA,1255.58,NA,1255.06,1254.875,1255.88,1255.58,1255.69,1255.67,NA,NA,1255.276667,1255.663333,1255.905,1255.585,1255.296667,1255.04,1256.41,1256.35,1256.205,1255.925,1255.59,1255.28,1255.3,1255.32,1255.364286,1255.206,1254.816667,1254.555,1256.637778,1256.674286,1256.388571,1255.87,1255.365,1254.95,1255.683333,1255.56,1256.429,1256.628,1256.3,1255.96,1255.69,NA,1256.39,1256.078,1255.555,1254.99,1255.166667,1255.215,1255.164286,1254.79,1254.883333,1254.78,1255.538333,1256.236667,1256.045714,1255.5,1255.175,1255.26,1255.311111,1255.3,1254.863333,1254.572,1254.332,1254.19,1254.93,1254.783333,1254.465,1254.17,1254.096667,1254.55,1255.555,1255.61,1255.615,1255.365,1254.9,1254.85,1256.13,1255.7175,1255.51,1255.206667,1254.706667,1254.72,1255.134,1255.3,1255.23,1255.18,1255.015,1255.01,1256.186667,1256.4,1256.185,1256.09,1255.686667,1255.1,1255.766,1256.576667,1257.0625,1256.382,1255.798,1255.05,1255.685,1256.063333,1255.986667,1255.54,1255.166667,1255.24,1255.901429,1256.365714,1256.18,1255.815,1255.843333,1255.11,1255.24,1255.68,1255.596,1255.466667,1255.18,1254.95,1255.685,1255.782,1256.535714,1256.501429,1256.203333,1255.982,1255.953333,1255.862857,1255.676,1255.53,1255.495,1255.88
1017000,1228.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1228.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1226.935,1227.476667,1228.182,1227.89,1227.485,NA,1228.46,1228.075,1228.012,1228.26,1227.97,NA,1227.203333,1227.15,1227.352,1227.333333,1227.26,1227.06,1228.13,1228.146667,1228.17,1227.966667,1227.64,NA,1227.498,1227.14,1228.38,1228.78,1227.16,1227.77,1227.542,1227.79,1228.883333,1228.03,1227.51,NA,1226.834,1226.903333,1226.94,1227.122,1227.25,NA,1227.715714,1228.57,1228.415,1227.795,1227.49,1227.53,1227.6,1227.145,1226.795,1226.535,1226.47,NA,NA,1226.916667,1226.7,1226.196667,1226.16,NA,1227.9575,1227.675,1227.6625,1227.488,1227.2,NA,1227.49,1227.17,1227.26,1227.34,1227.17,1227.53,1227.46,1227.31,1227.203333,1227.223333,1227.745,1227.89,1227.916667,1227.936667,1227.71,1228.171429,1227.32,1227.21,1227.76,1228.611111,1228.767308,1227.97,1227.14,1226.74,1227.73,1227.654,1227.516667,1227.105,NA,1226.83,1228.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1227.57,1227.18,1227.2575,1227.4025,1227.494,1227.9175
1017600,1255.215,1255.371667,1255.168333,1254.9725,1254.74,1254.6675,1255.538571,1255.508,1255.5,1255.224,1254.994,1254.72,1255.26,1254.98,1254.931429,1254.7,1254.6,1254.35,1255.372,1255.916667,1256.168333,1255.99,1255.633333,NA,NA,NA,1255.61,1255.093333,1254.93,1254.65,1255.39,NA,NA,1255.236667,NA,NA,1255.55,NA,1255.21,NA,1254.57,1254.56,1255.61,NA,NA,NA,NA,NA,1255.06,NA,1255.67,NA,1255.07,NA,1256.04,1255.95,NA,NA,1255.23,NA,1255.01,NA,NA,NA,NA,NA,1256.236667,NA,NA,1255.39,NA,NA,1255.27,1255.31,1256.385,1256.26,NA,NA,1255.42,NA,NA,NA,NA,NA,1254.93,NA,NA,1254.53,NA,NA,1255.18,NA,NA,NA,NA,1255.02,1255.0775,NA,NA,NA,1254.11,NA,1254.81,1254.77,NA,1254.17,1254.09,NA,1255.44,1255.47,1255.45,1255.15,NA,NA,NA,NA,NA,1255.23,1254.87,NA,1255.19,NA,NA,NA,NA,NA,1256.05,NA,NA,NA,NA,NA,1255.57,1256.78,NA,1256.48,NA,NA,1255.55,NA,NA,NA,NA,NA,1255.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1256.09,NA,NA,NA,NA,NA,NA
1017800,NA,NA,NA,NA,NA,NA,1254.35,1254.29,1254.17,1254.03,1254.03,NA,1254.25,1254.05,1254.03,1253.91,1253.96,NA,1254.14,NA,1254.38,NA,1254.17,NA,NA,1254.43,1254.27,1254.03,1254.01,1253.97,1254.27,1254.09,1254.155,1254.095,1254.51,1254.54,1254.34,1254.22,1254.12,1254.016667,1253.945,1254.025,1254.345,1254.133333,1254.143333,1254.07,1254.063333,1254.05,1254.05,1254.15,1254.185,1254.03,1254.07,NA,1254.4275,1254.39,1254.27,1254.23,1254.17,NA,1254.11,1254.03,1254.01,1253.935,NA,NA,1254.516667,1254.525,1254.245,1254.09,1254.025,1253.935,1254.27,1254.23,1254.45,1254.47,NA,NA,1254.62,NA,NA,NA,NA,NA,1254.37,NA,NA,NA,NA,NA,1253.92,1254.41,NA,NA,NA,1254.27,1254.275,NA,NA,NA,1253.79,NA,1254.05,1253.99,1253.85,1253.71,1253.83,NA,1254.075,1254.21,1254.07,1253.99,NA,NA,NA,NA,1254.13,1254.07,1253.95,NA,1254.11,NA,NA,NA,NA,NA,1254.33,NA,NA,NA,NA,NA,1254.263333,1254.6125,1254.65,1254.376667,1253.95,1254.03,1254.3575,1254.4375,1254.183333,1254.07,1254.06,NA,1254.427143,1254.444286,1254.335,1254.2,1254.215,1254.15,1254.151429,1254.232,1254.105,1254.05,1254.13,NA,1254.21,1254.226,1254.445,1254.443333,1254.35,1254.3,1254.33,1254.285,1254.12,1254.075,1254.176,1254.24
