,X,lakeid,m199005,m199006,m199007,m199008,m199009,m199010,m199105,m199106,m199107,m199108,m199109,m199110,m199205,m199206,m199207,m199208,m199209,m199210,m199305,m199306,m199307,m199308,m199309,m199310,m199405,m199406,m199407,m199408,m199409,m199410,m199505,m199506,m199507,m199508,m199509,m199510,m199605,m199606,m199607,m199608,m199609,m199610,m199705,m199706,m199707,m199708,m199709,m199710,m199805,m199806,m199807,m199808,m199809,m199810,m199905,m199906,m199907,m199908,m199909,m199910,m200005,m200006,m200007,m200008,m200009,m200010,m200105,m200106,m200107,m200108,m200109,m200110,m200205,m200206,m200207,m200208,m200209,m200210,m200305,m200306,m200307,m200308,m200309,m200310,m200405,m200406,m200407,m200408,m200409,m200410,m200505,m200506,m200507,m200508,m200509,m200510,m200605,m200606,m200607,m200608,m200609,m200610,m200705,m200706,m200707,m200708,m200709,m200710,m200805,m200806,m200807,m200808,m200809,m200810,m200905,m200906,m200907,m200908,m200909,m200910,m201005,m201006,m201007,m201008,m201009,m201010,m201105,m201106,m201107,m201108,m201109,m201110,m201205,m201206,m201207,m201208,m201209,m201210,m201305,m201306,m201307,m201308,m201309,m201310,m201405,m201406,m201407,m201408,m201409,m201410,m201505,m201506,m201507,m201508,m201509,m201510,m201605,m201606,m201607,m201608,m201609,m201610,m201705,m201706,m201707,m201708,m201709,m201710,lakeid
13,120019747,77008400,2.459251635,6.463750073,3.106713012,2.182993729,2.707277407,2.51947473,4.595904875,5.581986671,3.750724737,1.738346286,3.691919211,0.832647443,1.892581527,6.027708063,4.467159212,3.604592255,1.073142387,0.793742768,7.151868892,4.596111617,4.239353365,5.45140035,2.303208546,0.754977415,2.090888041,3.681292586,5.105087819,4.355195163,2.502080591,4.685299084,2.56214331,2.606681126,4.649011695,5.962478195,2.740009117,5.726158496,3.72556896,2.286536934,3.414215765,1.308572925,2.257733691,4.216842231,1.776808675,2.122831785,5.361278634,3.772502444,2.497821577,2.404537334,4.016822077,6.227307842,4.106528636,3.406294514,1.873199671,3.812711073,5.407277354,4.274275138,4.467725569,3.297855096,2.41524129,0.9717447,3.18615815,3.38815816,6.815871294,1.65981565,0.687424177,1.517314707,3.061066,3.646490072,2.31209754,2.028277811,2.099051733,1.256870157,2.727903851,4.278942235,9.153381739,5.41809133,1.63412747,3.402783338,4.120755017,7.944673589,3.46244939,0.618526681,2.959850445,1.252336899,4.261580307,4.461826384,3.802828666,2.12099707,6.862614283,2.088235391,3.463574141,5.189815765,1.820029563,4.200985975,5.723924627,4.328791525,1.022965533,2.085912849,1.877825301,5.031681846,5.088970237,0.456123804,2.291901478,1.64738783,1.623160705,3.637867955,5.166835777,5.164234509,2.836223712,4.729091223,3.021695303,2.343703575,3.146535952,4.177002316,0.65545543,4.022976374,2.712931905,4.74474048,1.215529314,6.923016905,2.536791647,4.309123146,4.674427093,8.431824123,4.735805732,3.400098416,5.026043733,2.975640376,8.223758459,3.144901868,0.592265667,0.867916433,7.511010178,3.67066184,2.831545711,1.268886524,0.134771852,1.098124532,4.824945805,6.178122507,2.182355779,0.878357577,3.290824571,4.803931265,5.31769141,8.046396306,1.855784556,5.126920471,1.543194599,0.737957959,5.171491897,6.765772307,5.969052279,3.824738078,1.391298695,2.408246276,2.68255402,3.467532719,7.634534943,4.530346237,4.027890084,2.616288027,3.900968817,3.084377165,3.418220248,7.945947292,3.357343204,3.520190829,77008400
14,120018314,49012700,2.285807182,6.498982258,3.044262186,2.56025616,2.43580989,3.292274595,3.787342379,6.023044758,4.369494321,2.083188424,3.847334539,1.045959857,2.055549179,3.874669432,3.878598969,2.878371961,1.34399172,0.715926533,5.970999153,4.626387914,4.834879099,4.378462306,2.108929835,0.799102832,2.050896965,3.932738693,4.0881267,2.976427847,2.822845229,4.272893098,2.505246975,2.905038835,5.726556782,5.896250705,3.054410783,4.688867197,3.367031097,2.904418733,2.920801212,1.7125075,3.094055434,3.961800953,1.649768165,2.761106079,5.334322515,4.21981214,2.07750429,1.985672526,4.024988638,5.887725919,4.20876239,3.187204796,2.177438533,3.683238072,5.653014233,4.458918679,4.167557028,4.222704592,2.882050356,0.909788118,3.281173028,3.682387922,5.313549609,2.2419249,1.203985539,1.589872474,3.292898515,4.479703721,2.67527107,2.088182719,2.299796543,1.510140836,2.555741803,4.422512087,8.254553062,5.245306969,2.466292608,3.112453546,3.58005083,7.274847903,3.412669567,0.752249561,2.715560626,1.233917488,4.319064931,3.361096088,3.888865418,2.115772362,6.477451794,2.548393216,3.85158005,6.17164293,2.095136703,3.895198341,4.782048758,4.003499989,1.930809583,2.523997498,1.57437907,4.083005117,4.371418134,0.698651376,2.248148916,2.253415315,1.941912437,3.396657959,4.658213539,5.24579073,2.670130618,4.911725192,2.95450706,2.156634175,3.550465058,4.043977889,0.814191883,3.855310014,2.389395273,3.869428155,1.344559045,6.398557789,2.650485314,4.617164315,5.486079048,6.845726128,5.47075731,3.147143404,5.263257393,3.344887674,6.72284049,4.406260791,0.909060703,1.107428411,7.056012996,4.068378307,3.335822207,1.349008245,0.253915227,1.15486364,4.41973943,6.200980403,2.33166469,1.048820657,3.543434674,4.174951252,5.160075039,7.295187959,2.518291531,4.828896875,2.379915395,0.857729778,5.74437932,4.6892527,5.523924926,3.948781784,1.913078371,2.591357919,2.334397924,3.143353458,7.312230178,4.966356423,3.468514707,2.293560251,3.503958043,3.461238182,4.086847615,7.281667639,3.791018951,3.696969374,49012700
15,59748965,18015500,2.483155146,6.602892971,3.434933118,2.648730259,2.278687373,3.198503351,4.310996633,5.271717478,4.260034667,2.30263352,4.141291063,1.116743123,2.002384731,3.669138115,3.909142532,3.126239458,1.594462547,0.846438496,5.731092886,4.649967066,4.882240797,4.663870164,2.139161901,0.966334196,1.82853973,4.480637076,4.477014785,3.171647228,2.939918005,3.965755255,2.473599335,3.030272296,5.270543258,6.224655206,2.822706768,4.143753694,3.250562284,2.628463389,2.905267397,1.608623343,2.715598919,3.785915846,1.653461665,2.975543441,5.544405653,4.158253055,2.140960405,1.852062118,4.05781647,5.425557938,3.715459207,3.317972033,1.894584665,3.286483284,5.679792632,4.56507135,4.650380243,4.171027075,2.738622565,1.036630204,3.147510795,3.827742177,5.008572971,2.28695076,1.16377884,1.563708194,3.455157356,4.043070297,2.675972341,2.205108067,2.20518587,1.575155417,2.405964128,4.816227116,7.679640193,5.472199153,3.11500505,3.165402257,3.549048383,6.218038023,3.664127181,0.676107705,2.912001462,1.232059414,5.004352301,3.478861316,3.75285608,2.049444398,6.391197535,2.760964674,3.825295508,5.900130968,1.967611802,3.655371013,5.05209314,4.347212149,1.999581484,2.568733451,1.564038479,4.401475492,4.235837552,0.806214207,2.152243276,2.254191977,1.890169992,3.620320537,4.585601398,5.00789395,2.969473818,4.893759351,2.711951437,2.429893792,3.612309902,3.777820735,0.976573872,3.745456189,2.616607177,4.230032032,1.221253149,6.262181336,2.616448123,4.895581446,4.930273606,7.140938228,5.424900732,3.127143155,5.334071441,3.736016951,6.357381536,4.679001524,0.885720477,1.113376093,7.598277864,4.213265319,3.608620267,1.421324814,0.282106123,1.067836575,4.390337191,6.097529027,2.238471041,1.081001883,3.035373734,4.241310935,5.223293318,7.374873029,2.251971638,4.814740411,2.510353512,0.858326008,5.809443328,4.707930654,5.774866814,3.678716066,2.035082856,2.762989978,2.181706561,3.179023019,7.279114265,5.753507698,3.712489957,2.220391692,3.655495832,3.477900714,3.501291219,6.542267496,3.677242415,3.902951888,18015500
16,120019919,18035200,1.716758452,5.533095342,2.863669226,2.340338269,2.059534459,3.46969456,4.237955973,3.878842537,4.202373837,2.419497946,4.40460919,1.205953322,1.510007073,3.251351851,4.450870636,4.098147485,1.766513883,0.699495032,4.660414138,4.042150354,5.90809564,4.969773081,2.043185114,0.825312518,1.751366733,6.443013362,4.579348721,2.873835729,3.055957546,3.571968191,2.259556468,2.07375534,5.890224228,5.681443774,2.886122368,4.092720219,2.795363099,2.71578455,3.585871813,1.667345727,3.329048765,3.738924515,1.865033583,4.036982848,5.392628118,3.249084018,2.482384996,2.124232433,3.935276908,5.538337958,3.349573361,2.630060417,2.07533261,3.348862474,5.737878962,4.798140071,5.953322492,4.866856929,3.063999945,1.133634173,3.241569673,4.234833841,4.239323607,3.821513023,1.689230875,1.904199827,3.706054851,3.665581745,2.769248136,2.507669525,2.057134408,2.182190589,2.197461193,4.817462662,6.125992294,5.526865126,3.038403842,2.709668411,3.186251488,5.127501183,3.859920809,1.121935011,2.528979519,1.303704869,4.553905152,2.52432933,4.024360457,2.106800856,6.797543994,2.858192183,4.11375331,5.610850627,1.754132835,3.281595415,3.558901589,4.199985775,2.738449385,2.489317903,1.626890994,3.44895888,3.616607709,1.121026095,2.434458124,2.489667216,2.491892339,2.499990524,4.703820082,4.672349704,2.635368748,4.573890825,2.934487021,2.006251646,3.743343499,3.973539948,1.19878777,3.233061174,2.691463836,3.634230624,1.236793693,5.46271594,2.69448864,4.785068664,5.288042315,6.291029971,5.414204002,2.8730593,4.766217669,4.176047315,5.047539196,4.468195833,1.176220952,1.108839852,6.505229886,5.149323359,3.993438818,1.672685439,0.365740082,1.334334144,3.915815943,5.033920484,2.361355492,1.591002337,2.561265858,3.726482984,4.373037066,8.108796963,2.569536387,4.014852674,2.112071286,1.036590944,6.263761994,4.177073886,5.202151239,2.854393822,2.388730884,2.665876001,1.638985221,2.948374508,6.118417221,5.693620795,3.810626176,1.665280258,2.756158529,3.514416216,3.098005721,5.486789263,3.919313419,3.190764162,18035200
17,166948627,49001600,2.965386823,7.275774785,4.715235932,3.159616714,2.132378164,3.131565904,5.420686088,4.605976501,4.724573719,2.527387812,4.37851063,1.299361961,1.967820816,3.013486449,4.013799345,3.179182621,1.949416026,1.295155686,5.322346195,4.779792232,4.751532184,5.140722955,2.1897347,1.349189259,1.489737397,4.407287276,5.299683003,3.488146392,3.442052515,3.717452458,2.504952683,3.001286141,4.966135395,7.814514024,2.214812768,3.558514234,3.195899441,2.507469736,2.818674447,1.497900364,2.228545622,3.430124413,1.483500809,2.903829546,5.940197233,4.132329776,2.038378292,1.714487051,3.773220702,4.832178658,2.920516983,3.61914733,1.710250617,2.502777649,5.955058312,5.032870631,5.194730484,4.14263008,2.500781037,1.198601939,2.896100405,3.974240291,4.984251532,2.101571403,1.287231625,1.491805196,3.841379564,4.339769675,2.709641174,2.588521762,2.123316442,1.56888599,2.362310879,5.636423086,7.069666625,5.606019501,4.520898152,3.492653002,3.918161794,5.226598033,3.51796629,0.806720243,3.199101747,1.303887858,5.896477243,3.661985747,3.272638141,2.020931235,6.10628271,3.235275973,3.783301871,5.334724528,1.846797169,3.397635212,5.23077334,5.370396723,2.036936754,2.772422772,1.698920332,4.605411048,3.780144776,0.911291868,2.000751671,2.201956382,1.98603526,4.343823157,4.711355071,4.94353974,3.528749753,4.93781818,2.43461364,2.87083081,3.982111109,3.085687321,1.129144662,3.284057822,2.90532638,4.856471956,0.908273625,6.114589998,2.774871461,5.75038317,4.751642317,6.906914721,5.727268535,3.076039436,5.98965168,4.197906608,6.191352081,4.791392196,0.926325077,1.12020169,9.213499205,4.057171758,4.364567459,1.439278936,0.408897393,0.926912272,4.58250167,6.567148954,2.24546227,0.835245212,2.868755213,4.543746079,5.49914987,7.525476281,2.251965683,4.569206775,3.269444415,0.935262369,5.585128939,4.330468733,6.529910911,3.802062813,2.614573504,3.294180461,2.18416251,3.173855059,7.837917963,7.091035101,4.135782565,2.290346264,4.187948656,3.663966784,3.545068566,6.256627254,3.32501489,4.646134702,49001600
18,120018211,27017600,4.605235164,8.158074946,6.278796757,2.465205593,1.791922372,2.067998731,7.76923632,3.456803783,6.116348673,2.446243548,5.370509692,0.591862612,1.712054811,3.575531057,4.855939027,3.727738281,4.076743453,2.214680601,5.070700192,6.92801875,5.340929794,6.890167738,2.505516681,1.076601316,1.655110461,3.466421247,4.849563832,4.220268069,3.996546207,4.345873215,2.957303934,3.611540933,4.674682591,5.703743902,2.363761994,3.921274311,3.121823899,3.777305227,1.970665016,2.207485785,1.527339858,3.252469587,1.871856824,3.777676309,8.985327128,5.332083093,2.493442172,1.879791972,4.118558826,5.684614385,2.802736007,4.997484578,1.7375796,2.498305535,6.258643904,4.582020285,5.218090462,3.808070755,2.309452413,1.116213743,4.031896306,4.671987401,5.345552441,2.694804367,2.047934829,1.264797429,4.426089582,4.849842421,2.179524554,3.00282865,2.829499209,1.354004631,2.6327085,7.773021502,5.858795736,6.513802781,4.473092233,4.286368822,5.356437615,4.56695506,2.765983774,0.939030946,2.521234789,0.947142184,6.746482307,3.970921845,4.275085399,1.965410417,4.911860822,3.148804111,3.543957054,5.257102176,2.529313972,4.04976835,5.996028439,4.545871858,2.386341431,3.575742662,1.997216024,6.296307345,3.484054086,0.632656027,1.986550223,2.259762555,1.334040958,6.489146287,4.859987414,5.170174215,3.331886738,3.425661273,2.327796263,2.724767714,2.528911176,2.25970911,0.990876421,3.408490416,1.788603335,5.775244032,0.705971059,6.610474326,2.402131047,6.238998668,3.538385065,5.727444385,5.814046748,1.599489057,5.573318195,4.249943195,4.303859945,2.980238323,0.667611712,0.718990106,10.50049911,4.507941008,3.845578326,2.148942474,0.499233848,0.869289121,4.599747163,8.126418688,3.140908258,1.678409438,1.569815204,3.628300845,4.738734287,9.965595629,2.258630684,2.273613968,1.773902136,0.798688736,4.725417956,3.606373942,6.8938322,3.518927769,4.066620631,3.134571474,3.146275873,4.064464871,6.351564846,7.707138188,5.169393739,2.755253231,4.642764232,3.376376358,2.418380806,7.519753698,1.955982355,4.93046693,27017600
19,120017988,2004200,3.798557428,8.292296518,6.259296039,3.173337479,1.835574501,1.99872756,7.768444259,2.803103663,5.420274224,3.430802219,6.455672289,1.680148652,1.454641251,3.452575429,5.475920664,3.464754791,4.355498592,2.202841556,4.537899419,6.798837047,5.47769212,7.197016217,2.387382315,1.216853892,1.608831264,3.046411914,5.097051621,3.661852288,4.261186946,4.849329392,3.224479834,3.769921715,5.443280756,6.368186391,2.252496384,4.338538837,3.21956239,3.975615212,2.173228001,1.677433021,1.569748208,3.517311492,1.727556738,3.962286834,9.460488798,5.054059033,2.424863875,2.062942916,4.067410792,5.563224024,2.650524925,5.743143309,1.859815719,2.406440047,6.23710018,4.930707228,5.480177006,4.143922529,2.36621356,0.944014221,3.664445068,4.452567257,5.471055162,2.862709324,2.594019052,1.251154393,4.564803639,4.694846859,2.214832507,3.271254545,2.956817186,1.429939211,2.894024876,7.969758225,6.273877523,6.493329983,4.743526153,4.896353671,6.021719109,4.376868478,2.854751819,0.980256552,2.47892918,1.070073069,6.890928187,3.456066159,3.901950357,1.930543358,4.400619196,3.698172262,3.496463956,5.20295142,2.501639584,3.880893461,5.679734807,5.343434658,2.562476441,3.655726327,1.956644374,6.817835353,3.277665031,0.711765028,2.593404531,1.983188249,2.30172751,6.19689066,5.480575655,4.601179592,3.208294678,3.254956491,2.635960217,2.528082752,2.61025517,2.212500741,0.751410854,2.847511246,2.280181151,5.931491629,0.578402951,6.115953256,2.866730204,6.273097121,4.508782849,6.024523799,5.912515232,1.807305383,4.973341483,4.128008408,8.186688579,4.283031625,0.759950709,0.846317229,9.212337208,3.783622026,4.604876633,1.459430486,0.431809693,1.175831311,5.363130783,6.890814524,2.994983976,1.136561161,1.840960666,3.865862922,4.722886893,8.846060061,2.126249585,3.594816144,2.514844407,1.290185556,5.142223627,4.226196645,6.568075261,3.645483982,4.100349224,3.29028159,2.434240717,3.967304294,7.009162979,8.403149158,5.182910111,2.937560314,5.388945897,3.63520952,2.898578607,6.721936251,1.722604067,4.767614001,2004200
20,120020370,82004900,3.893602451,8.130928305,5.72559096,3.580987676,1.80726368,1.933276777,7.848479042,3.106571363,5.902548508,3.283491593,6.878058878,1.771487245,1.387258604,3.322519572,5.068894948,3.171826469,4.491106274,2.260924927,4.646983437,7.086640042,5.16762471,6.780337313,2.362532962,1.169018511,1.753316067,3.090663682,5.562754267,3.946177421,4.67845848,4.442043862,3.195655757,3.740792199,5.171183529,6.162249407,2.280019852,4.617965588,3.188521266,4.201616748,2.236357965,1.962946682,1.787970543,3.639678641,1.829133693,3.971967814,9.525664728,5.027252456,2.643110676,2.02444267,4.234766978,5.435141919,2.692709824,6.100151445,1.841266632,2.646905999,5.849806352,4.732025179,5.421971642,4.142676319,2.23751991,0.989528736,3.543630466,4.784117809,5.157560179,2.939774175,2.309755619,1.140385853,4.387015877,4.675287084,2.242676922,3.461026834,2.851367533,1.447461313,3.074628762,7.992808193,5.499351554,6.918689622,5.205719244,5.157927208,6.199573884,3.958862972,3.106134538,1.090108369,2.398004562,1.152701234,7.092355302,3.35941886,3.799541594,2.212644049,4.388373315,3.665513937,3.329561314,5.199598232,2.407246452,3.698033778,5.295924897,4.797181505,2.636213495,3.657947096,1.813632066,6.663626978,3.288327193,0.761427058,3.402469989,1.962110453,2.235588117,6.316758392,5.419439538,4.811171573,3.125968123,3.356816999,3.241008001,2.354555622,2.246127362,2.116482681,0.951071854,2.777716081,2.167634641,5.599035978,0.629017635,6.019092026,2.972627172,6.225255434,4.524980403,5.772719397,6.512786613,1.466004922,4.432680641,4.009106288,7.784524849,3.742915264,0.883791117,0.782412926,8.648381609,4.09511977,4.565296398,1.8411443,0.435959119,1.264351557,5.344131745,6.396101461,2.85962897,1.187268015,1.727522163,3.603060328,4.359591092,8.654809292,1.880701373,3.879707054,2.68486915,1.379879666,4.965865523,4.283627682,6.224794654,3.918892371,4.495150841,3.100976755,2.395652608,4.047121802,6.555611477,8.327098067,5.307395215,2.988910528,5.430758616,3.646023361,3.059611095,6.454108401,1.62280945,4.209386475,82004900
21,120018403,33003600,2.129878191,7.183744854,6.151916362,2.89734579,2.06526508,3.803743662,6.122753083,3.686511765,5.246580741,2.288664116,4.739306417,1.475860535,1.556231884,2.812667375,4.027060623,3.103833662,1.829694936,1.539378113,4.47312797,3.086861654,2.381643916,6.3165259,2.09504972,0.696712684,0.900763108,3.466163581,8.51771579,3.552512215,3.933236457,3.609699622,2.822090966,2.336631315,4.576627828,13.16852316,1.478059401,1.893794345,3.262331103,1.622616463,2.673204463,1.538781767,1.854488465,2.763105416,1.32489037,2.958521645,3.791710828,2.742333096,1.04986348,1.597101375,2.407767139,3.778458851,2.836784287,2.933116426,1.709310557,2.048298911,5.290673174,6.046538108,6.528625488,3.734722085,2.415867447,1.416431967,2.169439745,3.885239226,6.203475083,1.147859887,0.806547137,2.024255725,4.084230133,5.418332913,2.612669074,2.600307424,1.508438053,1.388305163,2.296210797,5.864076796,7.259856397,5.228427046,5.010292029,3.470240242,4.187417082,6.711655443,4.066392441,0.791162942,3.652089728,1.224322026,6.368155667,4.247395375,2.154523823,2.924841044,5.230143786,4.118253944,4.86974766,4.528645233,0.937345928,2.837104016,6.112183387,7.173715727,2.51511562,2.297209035,1.733411952,4.184903117,2.242688885,1.306124183,2.039551654,2.187888387,2.084438196,4.732477923,6.141196638,5.281704745,4.055064723,5.788013219,2.797915702,2.341842021,5.863755252,3.36457812,1.003828185,2.681262807,4.610684775,5.607636025,1.00338045,5.57423919,3.555916548,8.56658484,5.331306919,7.565689406,5.446950196,3.433543715,7.176686051,3.455261713,5.905024475,5.526762742,0.721848197,1.212172322,10.00159305,3.867752697,5.045150141,0.854696178,0.658797159,0.827718837,3.672607717,7.339664128,1.886922006,0.564488307,2.741480891,5.943810723,6.021084688,8.278050208,4.085243069,4.886310461,5.670570419,1.073417613,5.013497249,3.444623761,7.167703039,4.317714499,3.541004243,3.904200579,2.27275848,2.482371278,9.908856104,7.607607328,4.315964701,1.421842726,3.747199489,5.091932302,4.4162378,6.124477766,3.251238203,6.387404378,33003600
22,eec6bb9d-30cb-4c7d-bfc1-88e675b7d41b,38077900,1.116669233,5.67466359,2.363539903,1.97073669,2.560681698,4.380247102,3.271904723,3.503110571,5.417359118,1.677444709,6.107001955,1.755678084,3.060013598,3.308274094,3.607925497,4.853111394,3.921816509,1.053389988,3.189795383,3.132411591,8.44965941,3.850581579,2.359945556,1.282819227,2.594975991,6.879479068,3.402118144,3.001893881,4.106930773,3.397321721,2.307206533,1.002534916,6.126423101,6.01354059,3.770429602,4.511964295,1.869255807,4.164686993,4.704903511,2.633631228,3.729963489,3.452021116,1.896107984,4.63723209,2.982007604,1.984189445,2.572448211,2.443110739,2.833773743,4.133471436,2.804494509,2.527352033,3.48817638,4.780529509,4.374062415,3.64663965,9.991183051,4.340355504,5.497003289,2.008278983,2.841317036,4.884960605,3.084638328,4.56913822,2.182035393,2.65668788,4.226988444,2.335121504,3.308118055,5.601832345,1.498426897,3.260945422,1.577605018,4.717605745,4.950050648,4.481371787,2.792413434,2.394058597,2.733418672,3.235537547,4.374671599,2.26685511,4.621536317,1.422425778,4.339310216,1.794263413,2.818190122,2.593344612,4.293887698,3.48958478,4.77574962,4.431490267,1.878485259,2.177703063,2.839885307,3.562013359,4.459250301,2.636054063,3.229789108,3.272684476,2.047190388,1.815739457,2.393186074,3.567704263,2.018008483,1.58759269,6.98447714,4.861031239,2.775428695,5.493448193,2.76513203,1.895684741,3.801657779,2.631010149,2.018779389,2.224078982,2.565230611,4.391587609,0.850940889,3.254876958,2.929576188,4.108653466,3.943511029,3.61736403,4.481929989,2.631193628,2.532137949,3.785229004,3.355715544,3.212295531,1.491528732,1.451913305,6.05687921,5.407782402,5.612772676,1.884083872,1.003071875,2.318367375,3.138524149,4.522205952,4.812064858,1.81620332,2.393632952,2.93563093,3.790322995,6.259506888,3.58130883,2.92182136,2.311784793,1.520556758,4.189141528,3.912585719,2.371394612,4.31571219,4.933938524,2.464922026,2.018621995,6.44783738,4.739688488,4.6000007,4.727269067,1.549322712,2.917790327,4.872353693,2.781089747,5.537197213,5.041650869,3.036319466,38077900
